Field,Dataset,Product,Obj__Id,Time,Duration_s,Area_Count,Elevation_,Swth_Wdth_,Y_Offset_f,Yld_Mass_W,Yld_Vol_Dr,Moisture__,Pass_Num,Track_deg_,Distance_f,Crop_Flw_M,Crop_Flw_V,Yld_Mass_D,Yld_Vol_We,Speed_mph_,Prod_ac_h_,Date,geometry,CRS
FENDT,L10: (ISO_ADAPT),NO Product,40.0,2024-09-27,0.918,On,3151.0302,35.0,-2.5,2191.9144,43.8691,4.3,1.0,357.2552,3.7594,7.2123,499.3115,2191.9144,42.1522,2.7922,11.8454,2024-09-27,POINT (-114.2611744 51.884259),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,41.0,2024-09-27,0.995,On,3151.0203,35.0,-2.5,2216.8036,44.3414,4.3,1.0,357.8668,4.2319,7.5756,524.4669,2216.8036,42.6308,2.8999,12.3025,2024-09-27,POINT (-114.26117509999999 51.8842706),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,42.0,2024-09-27,1.022,On,3150.981,35.0,-2.5,2228.2263,44.5581,4.3,1.0,357.8483,4.1955,7.3497,508.8238,2228.2263,42.8505,2.799,11.8744,2024-09-27,POINT (-114.26117579999999 51.8842821),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,43.0,2024-09-27,0.92,On,3150.9646,35.0,-2.5,2294.8151,45.8738,4.4011,1.0,359.385,4.1928,8.4031,581.7516,2294.8151,44.1311,3.1073,13.1824,2024-09-27,POINT (-114.26117599999999 51.8842936),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,44.0,2024-09-27,1.09,On,3150.9777,35.0,-2.5,2425.8447,48.4627,4.6,1.0,359.6925,4.1926,7.4972,519.0336,2425.8447,46.6509,2.6225,11.1259,2024-09-27,POINT (-114.2611761 51.8843051),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,45.0,2024-09-27,0.809,On,3150.9908,37.5,-1.25,2472.0461,49.4111,4.8429,1.0,0.0,3.828,10.0697,697.1327,2472.0461,47.5393,3.2262,14.6643,2024-09-27,POINT (-114.2611761 51.8843156),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,46.0,2024-09-27,1.206,On,3150.9646,37.5,-1.25,2520.9514,50.415,5.1,1.0,0.0,5.0675,9.1191,631.3207,2520.9514,48.4798,2.8649,13.0223,2024-09-27,POINT (-114.2611761 51.8843295),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,47.0,2024-09-27,0.803,On,3150.9646,37.5,-1.25,2573.9947,51.4774,5.3922,1.0,359.6156,3.3541,9.2557,640.7783,2573.9947,49.4999,2.8479,12.945,2024-09-27,POINT (-114.2611762 51.8843387),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,48.0,2024-09-27,1.113,On,3150.9646,37.5,-1.25,2629.8869,52.597,5.7,1.0,0.5526,4.6667,9.4927,657.1888,2629.8869,50.5747,2.8588,12.9944,2024-09-27,POINT (-114.26117599999999 51.8843515),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,49.0,2024-09-27,0.918,On,3150.9514,37.5,-1.25,2623.8942,52.4795,5.8705,1.0,0.6801,3.7918,9.3301,645.9303,2623.8942,50.4595,2.8162,12.801,2024-09-27,POINT (-114.26117579999999 51.884361899999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,50.0,2024-09-27,0.613,On,3150.958,37.5,-1.25,2612.3109,52.2524,6.2,1.0,1.025,2.5159,9.23,639.0003,2612.3109,50.2367,2.7984,12.7198,2024-09-27,POINT (-114.2611756 51.8843688),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,51.0,2024-09-27,1.306,On,3150.9646,37.5,-1.25,2636.2625,52.7431,6.3424,1.0,1.5278,5.9081,10.2668,710.7764,2636.2625,50.6974,3.0844,14.02,2024-09-27,POINT (-114.2611749 51.884384999999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,52.0,2024-09-27,0.807,On,3150.9711,37.5,-1.25,2713.2168,54.3196,6.8,1.0,1.1531,3.3547,9.7097,672.2098,2713.2168,52.1772,2.8343,12.8832,2024-09-27,POINT (-114.26117459999999 51.884394199999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,53.0,2024-09-27,1.108,On,3150.9875,37.5,-1.25,2725.6097,54.5455,6.9181,1.0,1.1137,4.6309,9.8068,678.9343,2725.6097,52.4156,2.8497,12.9529,2024-09-27,POINT (-114.2611742 51.884406899999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,54.0,2024-09-27,0.896,On,3151.0007,37.5,-1.25,2776.2049,55.468,7.4,1.0,1.0201,3.7921,10.115,700.2672,2776.2049,53.3886,2.8856,13.1164,2024-09-27,POINT (-114.26117389999999 51.884417299999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,55.0,2024-09-27,1.108,On,3151.0105,37.5,-1.25,2765.8671,55.3001,7.5828,1.0,0.2785,4.6301,9.9499,688.8402,2765.8671,53.1898,2.8491,12.9506,2024-09-27,POINT (-114.2611738 51.884429999999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,56.0,2024-09-27,0.92,On,3151.0007,37.5,-1.25,2747.9227,55.0086,7.9,1.0,0.3368,3.828,9.8431,681.4462,2747.9227,52.8447,2.837,12.8953,2024-09-27,POINT (-114.2611737 51.8844405),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,57.0,2024-09-27,0.897,On,3150.9843,37.5,-1.25,2747.9227,55.0086,7.9,1.0,0.0,3.8644,10.1915,705.5634,2747.9227,52.8447,2.9374,13.3516,2024-09-27,POINT (-114.2611737 51.8844511),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,58.0,2024-09-27,0.662,On,3150.9843,37.5,-1.25,2425.3986,48.4627,8.3,1.0,0.0,1.2031,3.7945,262.6982,2425.3986,46.6423,1.2391,5.6322,2024-09-27,POINT (-114.2611737 51.884454399999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,59.0,2024-09-27,0.752,On,3150.9711,37.5,-1.25,2425.3986,48.4627,8.3,1.0,0.2742,4.703,13.0581,904.02,2425.3986,46.6423,4.2641,19.382,2024-09-27,POINT (-114.26117359999999 51.8844673),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,60.0,2024-09-27,1.0,On,3150.9678,40.0,0.0,2304.2297,46.0646,8.4182,1.0,0.615,4.1928,8.8715,614.1797,2304.2297,44.3121,2.8587,13.8603,2024-09-27,POINT (-114.26117339999999 51.8844788),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,61.0,2024-09-27,1.411,On,3150.9285,37.5,-1.25,2117.8633,42.3761,8.6,1.0,0.4339,5.9426,7.6787,531.605,2117.8633,40.7281,2.8716,13.0525,2024-09-27,POINT (-114.2611732 51.884495099999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,62.0,2024-09-27,1.024,On,3150.9154,40.0,0.0,2031.7676,40.6535,8.7,1.0,359.7237,4.6665,8.5023,588.6212,2031.7676,39.0725,3.1071,15.0649,2024-09-27,POINT (-114.2611733 51.884507899999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,63.0,2024-09-27,0.894,On,3150.8957,40.0,0.0,2031.7676,40.6535,8.7,1.0,359.6632,3.828,7.9888,553.07,2031.7676,39.0725,2.9195,14.155,2024-09-27,POINT (-114.26117339999999 51.8845184),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,64.0,2024-09-27,1.012,On,3150.8793,37.5,-1.25,2155.3332,43.1047,8.7791,1.0,359.6925,4.1926,7.687,532.177,2155.3332,41.4487,2.8247,12.8394,2024-09-27,POINT (-114.2611735 51.8845299),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,65.0,2024-09-27,1.02,On,3150.8694,37.5,-1.25,2188.078,43.7542,8.8,1.0,359.0854,4.2295,7.8108,540.7469,2188.078,42.0784,2.8272,12.8509,2024-09-27,POINT (-114.2611738 51.8845415),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,66.0,2024-09-27,1.095,On,3150.8563,37.5,-1.25,2344.2992,46.8549,8.9,1.0,358.895,4.6673,8.6022,595.5356,2344.2992,45.0827,2.9062,13.2099,2024-09-27,POINT (-114.2611742 51.8845543),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,67.0,2024-09-27,1.105,On,3150.8596,37.5,-1.25,2344.2992,46.8549,8.9,1.0,358.9035,4.7038,8.5909,594.755,2344.2992,45.0827,2.9024,13.1925,2024-09-27,POINT (-114.26117459999999 51.8845672),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,68.0,2024-09-27,0.805,On,3150.8497,37.5,-1.25,2372.4922,47.4291,8.9,1.0,358.4627,3.3552,8.5128,589.3471,2372.4922,45.6249,2.8418,12.9172,2024-09-27,POINT (-114.261175 51.8845764),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,69.0,2024-09-27,1.116,On,3150.8366,37.5,-1.25,2372.4922,47.4291,8.9,1.0,358.0667,4.6691,8.5451,591.5834,2372.4922,45.6249,2.8526,12.9663,2024-09-27,POINT (-114.2611757 51.8845892),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,70.0,2024-09-27,0.919,On,3150.8104,37.5,-1.25,2216.8154,44.3615,8.7429,1.0,357.9799,3.8303,7.9541,550.6699,2216.8154,42.6311,2.8418,12.9171,2024-09-27,POINT (-114.26117629999999 51.884599699999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,71.0,2024-09-27,1.007,On,3150.7972,37.5,-1.25,2174.3384,43.5246,8.7,1.0,358.3297,4.632,8.61,596.0793,2174.3384,41.8142,3.1362,14.2554,2024-09-27,POINT (-114.2611769 51.884612399999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,72.0,2024-09-27,0.805,On,3150.7808,37.5,-1.25,1570.5407,31.3871,8.6119,1.0,358.4793,3.3917,5.6965,394.3731,1570.5407,30.2027,2.8727,13.0575,2024-09-27,POINT (-114.2611773 51.8846217),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,73.0,2024-09-27,0.907,On,3150.7841,37.5,-1.25,1488.7853,29.7437,8.6,1.0,358.3164,3.8296,5.4115,374.6448,1488.7853,28.6305,2.8788,13.0855,2024-09-27,POINT (-114.2611778 51.8846322),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,74.0,2024-09-27,1.096,On,3150.7808,37.5,-1.25,1775.844,35.5099,8.6444,1.0,358.0515,4.6327,6.462,447.3704,1775.844,34.1508,2.882,13.0998,2024-09-27,POINT (-114.2611785 51.8846449),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,75.0,2024-09-27,0.817,On,3150.7776,37.5,-1.25,2134.8147,42.7207,8.7,1.0,358.4954,3.4281,7.7114,533.8679,2134.8147,41.0541,2.8609,13.004,2024-09-27,POINT (-114.26117889999999 51.8846543),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,76.0,2024-09-27,1.405,On,3150.7644,37.5,-1.25,2303.6656,46.0858,8.7,1.0,359.1268,5.9067,8.3373,577.2004,2303.6656,44.3013,2.8664,13.029,2024-09-27,POINT (-114.2611793 51.8846705),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,77.0,2024-09-27,0.805,On,3150.7513,37.5,-1.25,2399.8822,48.0033,8.7,1.0,359.6156,3.3541,8.6082,595.9499,2399.8822,46.1516,2.8408,12.9129,2024-09-27,POINT (-114.26117939999999 51.8846797),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,78.0,2024-09-27,1.016,On,3150.748,37.5,-1.25,2325.9668,46.4964,8.5807,1.0,0.3023,4.2655,8.4066,581.9957,2325.9668,44.7301,2.8625,13.0113,2024-09-27,POINT (-114.2611793 51.884691399999994),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,79.0,2024-09-27,1.014,On,3150.771,37.5,-1.25,2275.958,45.4768,8.5,1.0,0.6097,4.2292,8.172,565.7531,2275.958,43.7684,2.8437,12.9261,2024-09-27,POINT (-114.26117909999999 51.884702999999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,80.0,2024-09-27,0.806,On,3150.7874,37.5,-1.25,2312.8997,46.2578,8.4244,1.0,0.0,3.7915,9.3664,648.4451,2312.8997,44.4788,3.2073,14.5787,2024-09-27,POINT (-114.26117909999999 51.884713399999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,81.0,2024-09-27,1.095,On,3150.7972,37.5,-1.25,2324.8497,46.5104,8.4,1.0,0.0,4.63,8.4626,585.8718,2324.8497,44.7086,2.8829,13.1042,2024-09-27,POINT (-114.26117909999999 51.884726099999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,82.0,2024-09-27,0.918,On,3150.794,37.5,-1.25,2349.9559,47.0008,8.4,1.0,359.6632,3.828,8.4359,584.0257,2349.9559,45.1915,2.8432,12.9234,2024-09-27,POINT (-114.2611792 51.8847366),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,83.0,2024-09-27,1.011,On,3150.7841,37.5,-1.25,2383.6445,47.6588,8.4,1.0,0.0,4.2654,8.6576,599.369,2383.6445,45.8393,2.8766,13.0754,2024-09-27,POINT (-114.2611792 51.8847483),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,84.0,2024-09-27,0.897,On,3150.771,37.5,-1.25,2329.9788,46.6013,8.4329,1.0,0.6736,3.8282,8.5605,592.6481,2329.9788,44.8073,2.9099,13.2266,2024-09-27,POINT (-114.261179 51.8847588),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,85.0,2024-09-27,1.017,On,3150.771,40.0,0.0,2220.4643,44.4433,8.5,1.0,0.3049,4.229,8.4788,586.9942,2220.4643,42.7012,2.8352,13.7465,2024-09-27,POINT (-114.26117889999999 51.8847704),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,86.0,2024-09-27,1.116,On,3150.7841,40.0,0.0,2321.2521,46.4359,8.4262,1.0,0.8288,4.6669,8.9138,617.1068,2321.2521,44.6395,2.8513,13.8242,2024-09-27,POINT (-114.2611786 51.8847832),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,87.0,2024-09-27,0.811,On,3150.7841,40.0,0.0,2493.4722,49.8408,8.3,1.0,0.7605,3.3908,9.5731,662.753,2493.4722,47.9514,2.8507,13.8214,2024-09-27,POINT (-114.26117839999999 51.884792499999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,88.0,2024-09-27,0.388,On,3150.7776,40.0,0.0,2493.4722,49.8408,8.3,1.0,0.0,0.4739,2.7968,193.6257,2493.4722,47.9514,0.8328,4.038,2024-09-27,POINT (-114.26117839999999 51.8847938),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,89.0,2024-09-27,0.899,On,3150.7776,40.0,0.0,2779.6321,55.6294,8.3884,1.0,0.5569,4.6302,13.1462,910.12,2779.6321,53.4545,3.5116,17.0261,2024-09-27,POINT (-114.26117819999999 51.884806499999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,90.0,2024-09-27,0.923,On,3150.7776,40.0,0.0,2817.0668,56.3867,8.4,1.0,0.0,4.2654,11.9544,827.6146,2817.0668,54.1744,3.1509,15.2769,2024-09-27,POINT (-114.26117819999999 51.8848182),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,91.0,2024-09-27,0.799,On,3150.7776,40.0,0.0,2756.7725,55.1492,8.4,1.0,359.6197,3.3905,10.7422,743.6926,2756.7725,53.0149,2.8933,14.028,2024-09-27,POINT (-114.2611783 51.8848275),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,92.0,2024-09-27,1.212,On,3150.771,37.5,-1.25,2699.5664,53.975,8.4,1.0,359.5347,5.5416,10.626,735.6435,2699.5664,51.9147,3.1175,14.1702,2024-09-27,POINT (-114.2611785 51.8848427),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,93.0,2024-09-27,0.91,On,3150.771,37.5,-1.25,2590.3323,51.7773,8.3555,1.0,358.98,3.7921,9.2926,643.3308,2590.3323,49.8141,2.8412,12.9146,2024-09-27,POINT (-114.2611788 51.8848531),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,94.0,2024-09-27,1.097,On,3150.7776,37.5,-1.25,2454.1269,49.0369,8.3,1.0,359.1776,4.7034,9.0582,627.1088,2454.1269,47.1947,2.9233,13.2877,2024-09-27,POINT (-114.26117909999999 51.884865999999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,95.0,2024-09-27,0.924,On,3150.8136,37.5,-1.25,2450.8332,48.9852,8.3,1.0,0.34,3.7916,8.6577,599.3781,2450.8332,47.1314,2.7978,12.7172,2024-09-27,POINT (-114.261179 51.884876399999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,96.0,2024-09-27,0.899,On,3150.8301,37.5,-1.25,2446.811,48.9221,8.3,1.0,0.0,3.8644,9.0545,626.8515,2446.811,47.0541,2.9308,13.3219,2024-09-27,POINT (-114.261179 51.884887),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,97.0,2024-09-27,0.806,On,3150.8301,37.5,-1.25,2440.2255,48.8098,8.3489,1.0,0.7688,3.3543,8.7426,605.2571,2440.2255,46.9274,2.8375,12.8977,2024-09-27,POINT (-114.2611788 51.8848962),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,98.0,2024-09-27,1.114,On,3150.8366,37.5,-1.25,2433.3391,48.6924,8.4,1.0,0.5526,4.6667,8.7754,607.5272,2433.3391,46.795,2.8562,12.9827,2024-09-27,POINT (-114.2611786 51.884909),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,99.0,2024-09-27,0.8,On,3150.8497,37.5,-1.25,2418.3611,48.3892,8.4,1.0,1.5373,3.3552,8.7316,604.496,2418.3611,46.5069,2.8596,12.998,2024-09-27,POINT (-114.26117819999999 51.884918199999994),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,100.0,2024-09-27,1.218,On,3150.853,37.5,-1.25,2308.5227,46.1659,8.4,1.0,1.2628,5.1052,8.3299,576.6848,2308.5227,44.3947,2.8578,12.99,2024-09-27,POINT (-114.26117769999999 51.884932199999994),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,101.0,2024-09-27,0.802,On,3150.8661,37.5,-1.25,2434.6316,48.6832,8.4365,1.0,1.02,3.7921,9.9101,686.0869,2434.6316,46.8198,3.2238,14.6538,2024-09-27,POINT (-114.2611774 51.884942599999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,102.0,2024-09-27,1.228,On,3150.8596,37.5,-1.25,2653.7082,53.0563,8.5,1.0,1.105,4.6673,8.6829,601.1234,2653.7082,51.0328,2.5914,11.7791,2024-09-27,POINT (-114.26117699999999 51.884955399999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,103.0,2024-09-27,1.089,On,3150.8858,37.5,-1.25,2624.5667,52.4692,8.5538,1.0,0.7632,5.0679,10.5148,727.9493,2624.5667,50.4724,3.173,14.4227,2024-09-27,POINT (-114.2611767 51.884969299999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,104.0,2024-09-27,1.119,On,3150.8957,37.5,-1.25,2545.3972,50.8743,8.7,1.0,0.8288,4.6669,9.139,632.7017,2545.3972,48.9499,2.8436,12.9255,2024-09-27,POINT (-114.2611764 51.884982099999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,105.0,2024-09-27,1.096,On,3150.876,37.5,-1.25,2479.7079,49.5986,8.7,1.0,0.8288,4.6669,9.09,629.3083,2479.7079,47.6867,2.9033,13.1967,2024-09-27,POINT (-114.2611761 51.884994899999995),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,106.0,2024-09-27,0.923,On,3150.8629,37.5,-1.25,2397.5625,48.0033,8.7,1.0,0.0,3.828,8.5601,592.6191,2397.5625,46.107,2.8277,12.8531,2024-09-27,POINT (-114.2611761 51.8850054),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,107.0,2024-09-27,1.1,On,3150.876,37.5,-1.25,2535.2531,50.7503,8.654,1.0,359.7237,4.6665,9.259,641.0055,2535.2531,48.7549,2.8925,13.1475,2024-09-27,POINT (-114.2611762 51.8850182),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,108.0,2024-09-27,1.018,On,3150.8858,35.0,-2.5,2696.8898,53.975,8.6,1.0,0.0,4.1925,8.9242,617.8288,2696.8898,51.8633,2.808,11.9126,2024-09-27,POINT (-114.2611762 51.8850297),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,109.0,2024-09-27,1.103,On,3150.8924,35.0,-2.5,2754.7216,55.0839,8.6644,1.0,0.0,5.1039,10.242,709.0634,2754.7216,52.9754,3.155,13.3848,2024-09-27,POINT (-114.2611762 51.8850437),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,110.0,2024-09-27,1.017,On,3150.9186,35.0,-2.5,2786.7326,55.6976,8.7,1.0,0.3075,4.1926,9.2307,639.0477,2786.7326,53.591,2.8108,11.9245,2024-09-27,POINT (-114.2611761 51.8850552),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,111.0,2024-09-27,0.898,On,3150.935,35.0,-2.5,2775.0309,55.4659,8.7,1.0,0.3433,3.7551,9.3238,645.4928,2775.0309,53.366,2.8511,12.0956,2024-09-27,POINT (-114.26117599999999 51.885065499999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,112.0,2024-09-27,1.212,On,3150.9514,35.0,-2.5,2769.3351,55.3531,8.7,1.0,0.0,5.031,9.2365,639.4504,2769.3351,53.2564,2.8302,12.007,2024-09-27,POINT (-114.26117599999999 51.8850793),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,113.0,2024-09-27,0.898,On,3150.9547,35.0,-2.5,2850.7355,56.9806,8.6325,1.0,0.0,3.8644,9.8569,682.4036,2850.7355,54.8218,2.9341,12.4477,2024-09-27,POINT (-114.26117599999999 51.8850899),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,114.0,2024-09-27,1.019,On,3150.9383,35.0,-2.5,2889.9582,57.7648,8.6,1.0,0.6097,4.2292,9.6373,667.1981,2889.9582,55.5761,2.8298,12.0051,2024-09-27,POINT (-114.26117579999999 51.8851015),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,115.0,2024-09-27,1.094,On,3150.9318,35.0,-2.5,2806.9053,56.1692,8.5269,1.0,0.0,4.5935,9.4697,655.5953,2806.9053,53.9789,2.8629,12.1454,2024-09-27,POINT (-114.26117579999999 51.885114099999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,116.0,2024-09-27,0.92,On,3150.9449,35.0,-2.5,2776.3833,55.5828,8.5,1.0,0.0,3.8644,9.3703,648.7126,2776.3833,53.392,2.8639,12.15,2024-09-27,POINT (-114.26117579999999 51.8851247),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,117.0,2024-09-27,1.112,On,3150.9449,35.0,-2.5,2819.4235,56.4286,8.5,1.0,359.4342,4.5573,9.2842,642.7493,2819.4235,54.2197,2.7943,11.8545,2024-09-27,POINT (-114.26117599999999 51.885137199999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,118.0,2024-09-27,0.899,On,3150.935,35.0,-2.5,2834.8213,56.7312,8.5,1.0,359.6977,4.2655,10.8072,748.1915,2834.8213,54.5158,3.235,13.7243,2024-09-27,POINT (-114.2611761 51.8851489),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,119.0,2024-09-27,0.756,On,3150.9482,35.0,-2.5,2729.8634,54.6099,8.4472,1.0,359.3796,2.0782,6.0294,417.421,2729.8634,52.4974,1.8742,7.9513,2024-09-27,POINT (-114.2611762 51.8851546),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,120.0,2024-09-27,0.855,On,3150.935,35.0,-2.5,2635.9538,52.7118,8.4,1.0,359.4474,4.6667,11.56,800.3072,2635.9538,50.6914,3.7214,15.7878,2024-09-27,POINT (-114.2611764 51.8851674),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,121.0,2024-09-27,1.113,On,3150.958,35.0,-2.5,2676.9172,53.5537,8.4,1.0,359.7237,4.6665,9.018,624.3235,2676.9172,51.4792,2.8587,12.1277,2024-09-27,POINT (-114.26117649999999 51.8851802),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,122.0,2024-09-27,0.702,On,3150.958,35.0,-2.5,2725.3505,54.5492,8.4,1.0,0.0,2.552,7.9605,551.1098,2725.3505,52.4106,2.4786,10.5152,2024-09-27,POINT (-114.26117649999999 51.8851872),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,123.0,2024-09-27,1.11,On,3150.9646,35.0,-2.5,2683.0671,53.6976,8.4353,1.0,0.2544,5.0675,9.842,681.3692,2683.0671,51.5974,3.1127,13.2055,2024-09-27,POINT (-114.2611764 51.885201099999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,124.0,2024-09-27,0.705,On,3150.9646,35.0,-2.5,2605.6195,52.1376,8.5,1.0,0.4366,2.9531,8.7695,607.1198,2605.6195,50.1081,2.856,12.1162,2024-09-27,POINT (-114.26117629999999 51.8852092),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,125.0,2024-09-27,1.318,On,3150.9711,35.0,-2.5,2572.5554,51.4684,8.4612,1.0,0.4715,5.4687,8.5765,593.7589,2572.5554,49.4722,2.829,12.0019,2024-09-27,POINT (-114.2611761 51.885224199999996),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,126.0,2024-09-27,0.9,On,3150.9678,35.0,-2.5,2520.5053,50.415,8.4,1.0,0.3368,3.828,8.6139,596.3439,2520.5053,48.4713,2.9,12.303,2024-09-27,POINT (-114.26117599999999 51.8852347),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,127.0,2024-09-27,1.113,On,3150.9514,35.0,-2.5,2508.7317,50.174,8.4,1.0,0.2785,4.6301,8.3854,580.5275,2508.7317,48.2448,2.8363,12.0329,2024-09-27,POINT (-114.2611759 51.8852474),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,128.0,2024-09-27,1.21,On,3150.9383,35.0,-2.5,2475.6285,49.4963,8.4,1.0,1.1632,5.5426,9.1115,630.7947,2475.6285,47.6082,3.1232,13.2497,2024-09-27,POINT (-114.2611754 51.8852626),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,129.0,2024-09-27,1.02,On,3150.9154,35.0,-2.5,2431.7713,48.6149,8.4,1.0,0.6097,4.2292,8.1014,560.8671,2431.7713,46.7648,2.827,11.9934,2024-09-27,POINT (-114.2611752 51.8852742),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,130.0,2024-09-27,1.11,On,3150.8891,37.5,-1.25,2367.0499,47.3143,8.4,1.0,0.8288,4.6669,8.5676,593.141,2367.0499,45.5202,2.8667,13.0303,2024-09-27,POINT (-114.2611749 51.885287),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,131.0,2024-09-27,0.8,On,3150.8793,37.5,-1.25,2342.8617,46.8434,8.4512,1.0,0.3844,3.3541,8.4562,585.4265,2342.8617,45.055,2.8586,12.9936,2024-09-27,POINT (-114.26117479999999 51.8852962),EPSG:4326
FENDT,L10: (ISO_ADAPT),NO Product,132.0,2024-09-27,1.098,On,3150.8563,37.5,-1.25,2319.8534,46.3956,8.5,1.0,0.5569,4.6302,8.4217,583.0429,2319.8534,44.6126,2.8752,13.069,2024-09-27,POINT (-114.26117459999999 51.8853089),EPSG:4326
